0,2,56,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,11,1.0,1.0,0.0,0.0,0.09,0.06,0.0,255,7,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0.0,19,2
0,2,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,1.0,1.0,0.0,0.0,0.2,0.08,0.0,67,9,0.07,0.06,0.06,0.22,0.97,0.56,0.0,0.0,18,2
0,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,3,0.0,0.0,1.0,1.0,0.03,0.07,0.0,255,3,0.01,0.06,0.0,0.0,0.0,0.0,1.0,1.0,19,2
0,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,2,1.0,1.0,0.0,0.0,0.01,0.06,0.0,255,2,0.01,0.09,0.0,0.0,1.0,1.0,0.0,0.0,21,2
0,2,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,22,1.0,1.0,0.0,0.0,0.08,0.05,0.0,255,22,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0.0,20,2
0,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,23,1.0,1.0,0.0,0.0,0.08,0.05,0.0,255,23,0.09,0.07,0.0,0.0,1.0,1.0,0.0,0.0,21,2
0,2,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,10,0.0,0.0,1.0,1.0,0.04,0.07,0.0,255,10,0.04,0.08,0.0,0.0,0.0,0.0,1.0,1.0,21,2
0,2,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,5,1.0,1.0,0.0,0.0,0.02,0.07,0.0,255,5,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0.0,20,2
0,2,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,1,1.0,1.0,0.0,0.0,0.0,0.06,0.0,255,1,0.0,0.07,0.0,0.0,1.0,1.0,0.0,0.0,20,2
0,2,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1.0,1.0,0.0,0.0,0.07,0.29,0.0,255,57,0.22,0.04,0.01,0.0,1.0,1.0,0.0,0.0,18,2
0,2,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,19,1.0,1.0,0.0,0.0,0.14,0.06,0.0,255,2,0.01,0.08,0.0,0.0,1.0,1.0,0.0,0.0,18,2
0,1,29,10,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21,2
0,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,3,1.0,1.0,0.0,0.0,0.01,0.07,0.0,255,3,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0.0,21,2
